name,iata_code,airport,is_company,customer
Welkom,WEL,True,True,False
Ysterplaat,,True,True,False
Zeerust,,True,True,False
Francistown,FRW,True,True,False
Jwaneng,JWA,True,True,False
Kasane,BBK,True,True,False
Maun,MUB,True,True,False
Sir Seretse Khama Intl,GBE,True,True,False
Selebi Phikwe,PKW,True,True,False
Maya Maya,BZV,True,True,False
Owando,FTX,True,True,False
Ouesso,OUE,True,True,False
Pointe Noire,PNR,True,True,False
Matsapha,MTS,True,True,False
Bangui M Poko,BGF,True,True,False
Berberati,BBT,True,True,False
Bata,BSG,True,True,False
Malabo,SSG,True,True,False
Ascension Aux Af,,True,True,False
Sir Seewoosagur Ramgoolam Intl,MRU,True,True,False
Plaine Corail,RRG,True,True,False
Diego Garcia Nsf,,True,True,False
Tiko,TKC,True,True,False
Douala,DLA,True,True,False
Salak,MVR,True,True,False
Foumban Nkounja,FOM,True,True,False
Ngaoundere,NGE,True,True,False
Garoua,GOU,True,True,False
Bafoussam,BFX,True,True,False
Bamenda,BPC,True,True,False
Yaounde Ville,YAO,True,True,False
Kasompe,,True,True,False
Livingstone,LVI,True,True,False
Lusaka Intl,LUN,True,True,False
Mfuwe,MFU,True,True,False
Mongu,,True,True,False
Ndola,NLA,True,True,False
Southdowns,KIW,True,True,False
Prince Said Ibrahim,HAH,True,True,False
Bandaressalam,NWA,True,True,False
Ouani,AJN,True,True,False
Dzaoudzi Pamandzi,DZA,True,True,False
St Denis Gillot,RUN,True,True,False
St Pierre Pierrefonds,ZSE,True,True,False
Ivato,TNR,True,True,False
Miandrivazo,ZVA,True,True,False
Sainte Marie,SMS,True,True,False
Toamasina,TMM,True,True,False
Morondava,MOQ,True,True,False
Arrachart,DIE,True,True,False
Avaratra,WMR,True,True,False
Andapa,ZWA,True,True,False
Ambilobe,AMB,True,True,False
Antsirabato,ANM,True,True,False
Analalava,HVA,True,True,False
Philibert Tsiranana,MJN,True,True,False
Fascene,NOS,True,True,False
Besalampy,BPY,True,True,False
Maroantsetra,WMN,True,True,False
Sambava,SVB,True,True,False
Vohimarina,VOH,True,True,False
Ambalabe,WAI,True,True,False
Ampampamena,,True,True,False
Tolagnaro,FTU,True,True,False
Fianarantsoa,WFI,True,True,False
Farafangana,RVA,True,True,False
Manakara,WVK,True,True,False
Mananjary,MNJ,True,True,False
Morombe,MXM,True,True,False
Toliara,TLE,True,True,False
Mbanza Congo,SSY,True,True,False
Benguela,BUG,True,True,False
Cabinda,CAB,True,True,False
Culebra Airport,CPX,True,True,False
Huambo,NOV,True,True,False
Kuito,SVP,True,True,False
Lobito,,True,True,False
Luanda 4 De Fevereiro,LAD,True,True,False
Malanje,MEG,True,True,False
Menongue,SPP,True,True,False
Negage,GXG,True,True,False
Porto Amboim,PBN,True,True,False
Saurimo,VHC,True,True,False
Soyo,SZA,True,True,False
Lubango,SDD,True,True,False
Luena,LUO,True,True,False
Uige,UGO,True,True,False
Xangongo,XGN,True,True,False
Oyem,OYE,True,True,False
Okondja,OKN,True,True,False
Lambarene,LBQ,True,True,False
Bitam,BMM,True,True,False
Port Gentil,POG,True,True,False
Omboue Hopital,OMB,True,True,False
Makokou,MKU,True,True,False
Leon M Ba,LBV,True,True,False
Mvengue,MVB,True,True,False
Principe,PCP,True,True,False
Sao Tome Intl,TMS,True,True,False
Beira,BEW,True,True,False
Inhambane,INH,True,True,False
Lichinga,VXC,True,True,False
Lumbo,,True,True,False
Maputo,MPM,True,True,False
Mueda,,True,True,False
Mocimboa Da Praia,MZB,True,True,False
Marrupa,,True,True,False
Nacala,MNC,True,True,False
Nampula,APL,True,True,False
Pemba,POL,True,True,False
Quelimane,UEL,True,True,False
Songo,,True,True,False
Tete Chingodzi,TET,True,True,False
Ulongwe,,True,True,False
Vilankulo,VNX,True,True,False
Alphonse,,True,True,False
Desroches,DES,True,True,False
Farquhar,,True,True,False
Seychelles Intl,SEZ,True,True,False
Praslin,PRI,True,True,False
Coetivy,,True,True,False
Abeche,AEH,True,True,False
Moundou,MQQ,True,True,False
Ndjamena Hassan Djamous,NDJ,True,True,False
Faya Largeau,FYT,True,True,False
J M Nkomo Intl,BUQ,True,True,False
Charles Prince,,True,True,False
Buffalo Range,BFO,True,True,False
Victoria Falls Intl,VFA,True,True,False
Harare Intl,HRE,True,True,False
Kariba Intl,KAB,True,True,False
Mutoko,,True,True,False
Mutare,,True,True,False
Masvingo Intl,MVZ,True,True,False
Zvishavane,,True,True,False
Gweru Thornhill,GWE,True,True,False
Hwange National Park,WKM,True,True,False
Chileka Intl,BLZ,True,True,False
Karonga,KGJ,True,True,False
Kasungu,,True,True,False
Kamuzu Intl,LLW,True,True,False
Mzuzu,ZZU,True,True,False
Moshoeshoe I Intl,MSU,True,True,False
Mejametalana,,True,True,False
Ndjili Intl,FIH,True,True,False
Ndolo,NLO,True,True,False
Muanda,MNB,True,True,False
Kitona Base,,True,True,False
Bandundu,FDU,True,True,False
Kikwit,KKW,True,True,False
Mbandaka,MDK,True,True,False
Gbadolite,BDT,True,True,False
Gemena,GMA,True,True,False
Kotakoli,,True,True,False
Lisala,LIQ,True,True,False
Kisangani Simisini,FKI,True,True,False
Matari,IRP,True,True,False
Bunia,BUX,True,True,False
Buta Zega,,True,True,False
Bukavu Kavumu,BKY,True,True,False
Goma,GOM,True,True,False
Kindu,KND,True,True,False
Lubumbashi Intl,FBM,True,True,False
Kolwezi,KWZ,True,True,False
Kalemie,FMI,True,True,False
Kamina Base,KMN,True,True,False
Kananga,KGA,True,True,False
Mbuji Mayi,MJM,True,True,False
Senou,BKO,True,True,False
Gao,GAQ,True,True,False
Kayes Dag Dag,KYS,True,True,False
Ambodedjo,MZI,True,True,False
Tombouctou,TOM,True,True,False
Tessalit,,True,True,False
Banjul Intl,BJL,True,True,False
Fuerteventura,FUE,True,True,False
Hierro,VDE,True,True,False
La Palma,SPC,True,True,False
Gran Canaria,LPA,True,True,False
Lanzarote,ACE,True,True,False
Tenerife Sur,TFS,True,True,False
Tenerife Norte,TFN,True,True,False
Melilla,MLN,True,True,False
Freetown Lungi,FNA,True,True,False
Cufar,,True,True,False
Monrovia Spriggs Payne,MLW,True,True,False
Monrovia Roberts Intl,ROB,True,True,False
Inezgane,AGA,True,True,False
Plage Blanche,TTA,True,True,False
Saiss,FEZ,True,True,False
Ifrane,,True,True,False
Moulay Ali Cherif,ERH,True,True,False
Bassatine,MEK,True,True,False
Angads,OUD,True,True,False
Ben Slimane,,True,True,False
Sale,RBA,True,True,False
Mohammed V Intl,CMN,True,True,False
Menara,RAK,True,True,False
Kenitra,NNA,True,True,False
Ouarzazate,OZZ,True,True,False
Cherif El Idrissi,AHU,True,True,False
Saniat Rmel,TTU,True,True,False
Ibn Batouta,TNG,True,True,False
Ziguinchor,ZIG,True,True,False
Cap Skiring,CSK,True,True,False
Kaolack,KLC,True,True,False
Leopold Sedar Senghor Intl,DKR,True,True,False
Saint Louis,XLS,True,True,False
Bakel,BXE,True,True,False
Kedougou,KGG,True,True,False
Tambacounda,TUD,True,True,False
Aioun El Atrouss,IEO,True,True,False
Tidjikja,TIY,True,True,False
Kiffa,KFA,True,True,False
Nema,EMN,True,True,False
Kaedi,KED,True,True,False
Nouakchott,NKC,True,True,False
Selibady,SEY,True,True,False
Atar,ATR,True,True,False
Nouadhibou,NDB,True,True,False
Bir Moghrein,,True,True,False
Fria,FIG,True,True,False
Faranah,FAA,True,True,False
Labe,LEK,True,True,False
Amilcar Cabral Intl,SID,True,True,False
Rabil,BVC,True,True,False
Maio,MMO,True,True,False
Preguica,SNE,True,True,False
Sao Pedro,VXE,True,True,False
Bole Intl,ADD,True,True,False
Lideta,,True,True,False
Arba Minch,AMH,True,True,False
Axum,AXU,True,True,False
Bahir Dar,BJR,True,True,False
Dire Dawa Intl,DIR,True,True,False
Gambella,GMB,True,True,False
Gondar,GDQ,True,True,False
South Ari Atoll,,True,True,False
Jimma,JIM,True,True,False
Lalibella,LLI,True,True,False
Makale,MQX,True,True,False
Asosa,ASO,True,True,False
Bujumbura Intl,BJM,True,True,False
Egal Intl,HGA,True,True,False
Berbera,BBO,True,True,False
Kisimayu,KMU,True,True,False
Dowagiac Municipal Airport,C91,True,True,False
Alexandria Intl,ALY,True,True,False
Abu Simbel,ABS,True,True,False
Cairo Intl,CAI,True,True,False
Cairo West,,True,True,False
Hurghada Intl,HRG,True,True,False
El Gora,EGR,True,True,False
Luxor Intl,LXR,True,True,False
Mersa Matruh,MUH,True,True,False
Port Said,PSD,True,True,False
St Catherine Intl,SKV,True,True,False
Aswan Intl,ASW,True,True,False
El Tor,ELT,True,True,False
Eldoret Intl,EDL,True,True,False
Kakamega,,True,True,False
Kisumu,KIS,True,True,False
Kitale,KTL,True,True,False
Cambridge Municipal Airport,CDI,True,True,False
Lodwar,LOK,True,True,False
Lamu Manda,LAU,True,True,False
Mombasa Moi Intl,MBA,True,True,False
Naivasha,,True,True,False
Nairobi Wilson,WIL,True,True,False
Eastleigh,,True,True,False
Wajir,WJR,True,True,False
Bu Attifel,,True,True,False
Warehouse 59e,,True,True,False
Ghat,GHT,True,True,False
Kufra,AKF,True,True,False
Benina,BEN,True,True,False
Sebha,SEB,True,True,False
Tripoli Intl,TIP,True,True,False
Marsa Brega,,True,True,False
Ras Lanuf Oil,,True,True,False
Hon,,True,True,False
Dahra,,True,True,False
Ghadames East,LTD,True,True,False
Zella 74,,True,True,False
Gisenyi,GYI,True,True,False
Kigali Intl,KGL,True,True,False
Kamembe,KME,True,True,False
Dongola,DOG,True,True,False
Damazin,,True,True,False
El Fashir,ELF,True,True,False
Kassala,KSL,True,True,False
Kadugli,,True,True,False
El Obeid,EBD,True,True,False
Juba,JUB,True,True,False
Malakal,MAK,True,True,False
Khartoum,KRT,True,True,False
Arusha,ARK,True,True,False
Mwalimu Julius K Nyerere Intl,DAR,True,True,False
Dodoma,DOD,True,True,False
Iringa,IRI,True,True,False
Kilimanjaro Intl,JRO,True,True,False
Lake Manyara,LKY,True,True,False
Mtwara,MYW,True,True,False
Mwanza,MWZ,True,True,False
Pemba,PMA,True,True,False
Tanga,TGT,True,True,False
Zanzibar,ZNZ,True,True,False
Entebbe Intl,EBB,True,True,False
Dusseldorf Hauptbahnhof,QDU,True,True,False
Soroti,SRT,True,True,False
Tirana Rinas,TIA,True,True,False
Burgas,BOJ,True,True,False
Gorna Oryahovitsa,GOZ,True,True,False
Plovdiv,PDV,True,True,False
Sofia,SOF,True,True,False
Stara Zagora,,True,True,False
Varna,VAR,True,True,False
Larnaca,LCA,True,True,False
Pafos Intl,PFO,True,True,False
Akrotiri,AKT,True,True,False
Dubrovnik,DBV,True,True,False
Cepin,,True,True,False
Osijek,OSI,True,True,False
Pula,PUY,True,True,False
Grobnicko Polje,,True,True,False
Rijeka,RJK,True,True,False
Split,SPU,True,True,False
Varazdin,,True,True,False
Zagreb,ZAG,True,True,False
Zadar,ZAD,True,True,False
Udbina,,True,True,False
Albacete,,True,True,False
Alicante,ALC,True,True,False
Almeria,LEI,True,True,False
Asturias,OVD,True,True,False
Cordoba,ODB,True,True,False
Bilbao,BIO,True,True,False
Barcelona,BCN,True,True,False
Talavera La Real,BJZ,True,True,False
A Coruna,LCG,True,True,False
Armilla,,True,True,False
Girona,GRO,True,True,False
Granada,GRX,True,True,False
Getafe,,True,True,False
Ibiza,IBZ,True,True,False
Jerez,XRY,True,True,False
Murcia San Javier,MJV,True,True,False
Alexion,PKH,True,True,False
Barajas,MAD,True,True,False
Malaga,AGP,True,True,False
Menorca,MAH,True,True,False
Moron Ab,OZP,True,True,False
Ocana,,True,True,False
Pamplona,PNA,True,True,False
Alcantarilla,,True,True,False
Reus,REU,True,True,False
Rota Ns,,True,True,False
Salamanca,SLM,True,True,False
Son Bonet,,True,True,False
Palma De Mallorca,,True,True,False
San Luis,,True,True,False
San Sebastian,EAS,True,True,False
Santiago,SCQ,True,True,False
Seo De Urgel,LEU,True,True,False
Torrejon,TOJ,True,True,False
Valencia,VLC,True,True,False
Valladolid,VLL,True,True,False
Cuatro Vientos,,True,True,False
Vitoria,VIT,True,True,False
Vigo,VGO,True,True,False
Santander,SDR,True,True,False
Zaragoza Ab,ZAZ,True,True,False
Sevilla,SVQ,True,True,False
Calais Dunkerque,CQF,True,True,False
Peronne St Quentin,,True,True,False
Les Loges,,True,True,False
Couterne,,True,True,False
Bray,,True,True,False
Le Touquet Paris Plage,LTQ,True,True,False
Denain,,True,True,False
Glisy,,True,True,False
La Garenne,AGF,True,True,False
Cazaux,,True,True,False
Merignac,BOD,True,True,False
Roumaniere,EGC,True,True,False
Francazal,,True,True,False
Chateaubernard,CNG,True,True,False
Biard,PIS,True,True,False
Montlucon Gueret,,True,True,False
Bellegarde,LIG,True,True,False
Mont De Marsan,,True,True,False
Souche,NIT,True,True,False
Blagnac,TLS,True,True,False
Pau Pyrenees,PUF,True,True,False
Lherm,,True,True,False
Lourdes,LDE,True,True,False
Brie Champniers,ANG,True,True,False
La Roche,BVE,True,True,False
Bassillac,PGX,True,True,False
Anglet,BIQ,True,True,False
Lalbenque,,True,True,False
Antichan,,True,True,False
La Teste De Buch,XAC,True,True,False
Le Sequestre,LBI,True,True,False
Mazamet,DCM,True,True,False
Lasbordes,,True,True,False
Larzac,,True,True,False
Montdragon,,True,True,False
Marcillac,RDZ,True,True,False
Thalamy,,True,True,False
Villeneuve Sur Lot,,True,True,False
Medis,RYN,True,True,False
Mimizan,,True,True,False
Aire Sur L Adour,,True,True,False
Montauban,,True,True,False
Lamothe,,True,True,False
Artigues De Lussac,,True,True,False
Les Pujols,,True,True,False
Virazeil,,True,True,False
St Agnant,RCO,True,True,False
Pontivy,,True,True,False
Aubigny Sur Nere,,True,True,False
Scaer,,True,True,False
Ancenis,,True,True,False
Brienne Le Chateau,,True,True,False
Houssen,CMR,True,True,False
Challanges,,True,True,False
Tavaux,DLE,True,True,False
Joigny,,True,True,False
Le Rozelier,,True,True,False
Ardeche Meridionale,OBS,True,True,False
Loudes,LPY,True,True,False
Coltines,,True,True,False
Ceyzeriat,XBK,True,True,False
Tarare,XVF,True,True,False
Montbeugny,XMU,True,True,False
Belmont,,True,True,False
Cassagnes Begonhes,,True,True,False
Metz Nancy Lorraine,ETZ,True,True,False
Poretta,BIA,True,True,False
Saint Catherine,CLY,True,True,False
Sud Corse,FSC,True,True,False
Campo Dell Oro,AJA,True,True,False
Propriano,,True,True,False
Solenzara,SOZ,True,True,False
Corte,,True,True,False
Branches,AUF,True,True,False
Aix Les Bains,CMF,True,True,False
Auvergne,CFE,True,True,False
Bourges,BOU,True,True,False
Challes Les Eaux,,True,True,False
Champforgeuil,XCD,True,True,False
Annemasse,QNJ,True,True,False
Saint Exupery,LYS,True,True,False
Charnay,QNX,True,True,False
Saint Yan,,True,True,False
Renaison,RNE,True,True,False
Meythet,NCY,True,True,False
Saint Geoirs,GNB,True,True,False
Domerat,MCU,True,True,False
Chabeuil,VAF,True,True,False
Charmeil,VHY,True,True,False
Aurillac,AUR,True,True,False
Deols,CHR,True,True,False
Bron,LYN,True,True,False
Aix Les Milles,QXB,True,True,False
Le Cannet,,True,True,False
Mandelieu,CEQ,True,True,False
Boutheon,EBU,True,True,False
Le Tube,,True,True,False
Salvaza,CCF,True,True,False
Provence,MRS,True,True,False
Cote D\\'Azur,NCE,True,True,False
Caritat,,True,True,False
Rivesaltes,PGF,True,True,False
Le Castellet,CTT,True,True,False
Deaux,,True,True,False
Mediterranee,MPL,True,True,False
Vias,BZR,True,True,False
Caumont,AVN,True,True,False
Salon,,True,True,False
Lezignan Corbieres,,True,True,False
Brenoux,MEN,True,True,False
Carpentras,,True,True,False
Avord,,True,True,False
Tille,BVA,True,True,False
Chateaudun,,True,True,False
St Florent,,True,True,False
Fauville,,True,True,False
Octeville,LEH,True,True,False
Abbeville,,True,True,False
Bricy,ORE,True,True,False
Vatry,XCR,True,True,False
Vallee De Seine,URO,True,True,False
Val De Loire,TUF,True,True,False
Le Pontreau,CET,True,True,False
Entrammes,LVA,True,True,False
St Denis De L Hotel,,True,True,False
Le Bourget,LBG,True,True,False
Creil,CSF,True,True,False
Charles De Gaulle,CDG,True,True,False
Voisins,,True,True,False
Villaroche,,True,True,False
Toussus Le Noble,TNF,True,True,False
Orly,ORY,True,True,False
Cormeilles En Vexin,POX,True,True,False
Velizy,,True,True,False
Prunay,,True,True,False
Barberey,QYR,True,True,False
Croismare,,True,True,False
Rouvres,,True,True,False
Bellevue,,True,True,False
Fourchambault,NVS,True,True,False
Epinoy,,True,True,False
Elesmes,,True,True,False
La Veze,,True,True,False
Bourscheid,,True,True,False
Lesquin,LIL,True,True,False
Calonne,,True,True,False
Charleville Mezieres,,True,True,False
Frotey,,True,True,False
Guipavas,BES,True,True,False
Maupertus,CER,True,True,False
Pleurtuit,DNR,True,True,False
Escoublac,,True,True,False
Granville,GFR,True,True,False
St Gatien,DOL,True,True,False
Lann Bihoue,LRT,True,True,False
Les Ajoncs,EDM,True,True,False
Landivisiau,,True,True,False
Carpiquet,CFR,True,True,False
Poulmic,,True,True,False
Arnage,LME,True,True,False
St Jacques,RNS,True,True,False
Lannion,LAI,True,True,False
Pluguffan,UIP,True,True,False
Nantes Atlantique,NTE,True,True,False
Armor,SBK,True,True,False
Ploujean,MXN,True,True,False
Meucon,VNE,True,True,False
Montoir,SNR,True,True,False
Bale Mulhouse,MLH,True,True,False
Meyenheim,,True,True,False
Longvic,DIJ,True,True,False
Frescaty,MZM,True,True,False
Mirecourt,EPL,True,True,False
Haguenau,,True,True,False
Robinson,,True,True,False
Courcelles,,True,True,False
Essey,ENC,True,True,False
Ochey,,True,True,False
Pontarlier,,True,True,False
Champagne,RHE,True,True,False
Entzheim,SXB,True,True,False
Saint Sauveur,,True,True,False
Pierrefeu,,True,True,False
Le Palyvestre,TLN,True,True,False
Garons,FNI,True,True,False
Miquelon,MQC,True,True,False
St Pierre,FSP,True,True,False
Amberieu,,True,True,False
Damblain,,True,True,False
Andravida,PYR,True,True,False
Agrinion,AGQ,True,True,False
Dimokritos,AXD,True,True,False
Alexandria,,True,True,False
Nea Anchialos,VOL,True,True,False
Elefsis,,True,True,False
Chios,JKH,True,True,False
Ioannina,IOA,True,True,False
Nikos Kazantzakis,HER,True,True,False
Aristotelis,KSO,True,True,False
Kithira,KIT,True,True,False
Kefallinia,EFL,True,True,False
Kalamata,KLX,True,True,False
Amigdhaleon,,True,True,False
Kos,KGS,True,True,False
Karpathos,AOK,True,True,False
Ioannis Kapodistrias Intl,CFU,True,True,False
Kasos,KSJ,True,True,False
Megas Alexandros Intl,KVA,True,True,False
Filippos,KZI,True,True,False
Leros,LRS,True,True,False
Limnos,LXS,True,True,False
Larisa,LRA,True,True,False
Megara,,True,True,False
Mikonos,JMK,True,True,False
Mitilini,MJT,True,True,False
Aktio,PVK,True,True,False
Maritsa,,True,True,False
Rhodes Diagoras,RHO,True,True,False
Araxos,GPA,True,True,False
Souda,CHQ,True,True,False
Alexandros Papadiamantis,JSI,True,True,False
Samos,SMI,True,True,False
Ashford,LYM,True,True,False
Sparti,,True,True,False
Santorini,JTR,True,True,False
Sitia,JSH,True,True,False
Stefanovikion,,True,True,False
Skiros,SKU,True,True,False
Tanagra,,True,True,False
Kasteli,,True,True,False
Tripolis,,True,True,False
Makedonia,SKG,True,True,False
Tatoi,,True,True,False
Dionysios Solomos,ZTH,True,True,False
Ferihegy,BUD,True,True,False
Debrecen,DEB,True,True,False
Kecskemet,,True,True,False
Nyiregyhaza,,True,True,False
Ocseny,,True,True,False
Door County Cherryland Airport,SUE,True,True,False
Szentkiralyszabadja,,True,True,False
Szolnok,,True,True,False
Amendola,,True,True,False
Crotone,CRV,True,True,False
Bari,BRI,True,True,False
Gino Lisa,FOG,True,True,False
Grottaglie,TAR,True,True,False
Lecce,LCC,True,True,False
Pescara,PSR,True,True,False
Casale,BDS,True,True,False
Gioia Del Colle,,True,True,False
Lamezia Terme,SUF,True,True,False
Catania Fontanarossa,CTA,True,True,False
Lampedusa,LMP,True,True,False
Pantelleria,PNL,True,True,False
Palermo,PMO,True,True,False
Boccadifalco,,True,True,False
Reggio Calabria,REG,True,True,False
Trapani Birgi,TPS,True,True,False
Sigonella,NSY,True,True,False
Alghero,AHO,True,True,False
Decimomannu,DCI,True,True,False
Elmas,CAG,True,True,False
Olbia Costa Smeralda,OLB,True,True,False
Tortoli,TTB,True,True,False
Aeritalia,,True,True,False
Bresso,,True,True,False
Malpensa,MXP,True,True,False
Bergamo Orio Al Serio,BGY,True,True,False
Torino,TRN,True,True,False
